2023-06-15,2,62,15.0,13.5,45.0,0.0,0.0,12.0,3.5,20.0,1019.0,18.0,0,0,0,0,0,0,-6.0,0.0,0.2,1.06,0.2,0.12,0.9,42.4,41.0,12.7,19.1,0.18,0.14,0.12,0.15,0.13,1,6.0,28.0,0.55,1,48.0,Winter,5,51,297.0,594.0
2023-06-15,1,63,30.0,33.0,80.0,15.0,0.0,12.0,6.5,75.0,1008.0,6.0,0,0,1,1,0,0,3.0,8.0,0.55,1.25,0.48,0.4,0.75,50.0,48.2,15.0,22.5,0.38,0.35,0.32,0.36,0.34,0,5.0,20.0,0.45,0,45.0,Monsoon,2,32,350.0,700.0
2023-06-15,2,63,20.0,19.0,60.0,2.0,0.0,8.0,4.0,35.0,1016.0,12.0,0,0,0,0,0,0,-5.0,-2.0,0.18,1.05,0.18,0.1,0.9,42.0,40.5,12.6,19.0,0.16,0.13,0.1,0.14,0.12,1,2.0,38.0,0.72,1,52.0,Winter,4,48,294.0,588.0
2023-06-15,1,64,18.5,17.0,55.0,2.0,0.0,12.0,5.0,50.0,1012.0,12.0,0,0,0,0,0,0,4.0,-1.0,0.18,1.08,0.18,0.1,0.9,43.2,41.8,13.0,19.5,0.18,0.15,0.12,0.15,0.13,0,15.0,10.0,0.2,0,38.0,Summer,3,26,302.0,605.0
2023-06-15,2,64,-5.0,-10.0,80.0,0.5,8.0,18.0,0.5,90.0,1020.0,3.0,0,1,0,0,1,0,-2.0,1.5,0.55,1.2,0.42,0.35,0.78,48.0,46.2,14.4,21.6,0.35,0.3,0.28,0.32,0.3,1,2.0,30.0,0.72,1,55.0,Winter,1,50,336.0,672.0
2023-06-15,1,65,20.0,19.0,60.0,5.0,0.0,15.0,4.5,60.0,1010.0,10.0,0,0,0,0,0,0,3.0,0.5,0.22,1.1,0.22,0.12,0.88,44.0,42.5,13.2,19.8,0.2,0.18,0.15,0.18,0.16,0,12.0,8.0,0.25,0,39.0,Summer,5,28,308.0,616.0
2023-06-15,2,65,-3.0,-7.5,82.0,1.0,6.0,20.0,0.3,92.0,1018.0,4.0,0,1,0,0,1,0,-1.5,2.0,0.5,1.18,0.4,0.32,0.8,47.2,45.5,14.2,21.2,0.32,0.28,0.25,0.3,0.28,1,3.0,28.0,0.68,1,52.0,Winter,6,49,330.0,660.0
2023-06-15,1,66,22.0,21.0,55.0,3.0,0.0,14.0,5.5,45.0,1013.0,14.0,0,0,0,0,0,0,5.0,-0.5,0.15,1.06,0.15,0.08,0.92,42.4,41.0,12.7,19.1,0.16,0.13,0.1,0.13,0.11,0,18.0,5.0,0.15,0,36.0,Summer,4,24,297.0,594.0
2023-06-15,2,66,-1.0,-5.0,78.0,1.5,4.0,16.0,0.5,85.0,1022.0,5.0,0,1,0,0,0,0,-0.5,0.8,0.42,1.12,0.35,0.25,0.82,44.8,43.2,13.4,20.2,0.28,0.25,0.22,0.26,0.24,1,5.0,25.0,0.58,1,48.0,Winter,2,48,314.0,627.0
2023-06-15,1,67,17.0,15.5,52.0,3.0,0.0,10.0,4.0,55.0,1014.0,12.0,0,0,0,0,0,0,3.5,0.0,0.16,1.05,0.16,0.09,0.91,42.0,40.5,12.6,19.0,0.16,0.13,0.1,0.14,0.12,0,20.0,12.0,0.15,0,36.0,Summer,0,25,294.0,588.0
2023-06-15,2,67,-6.0,-11.0,82.0,0.3,10.0,15.0,0.2,88.0,1025.0,3.0,0,1,0,0,1,0,-3.0,2.5,0.58,1.22,0.45,0.38,0.75,48.8,47.0,14.6,22.0,0.38,0.32,0.3,0.34,0.32,1,1.0,32.0,0.8,1,58.0,Winter,3,51,342.0,683.0
2023-06-15,1,68,16.5,15.0,50.0,2.5,0.0,10.5,4.0,50.0,1013.0,13.0,0,0,0,0,0,0,3.0,-0.5,0.15,1.04,0.15,0.08,0.92,41.6,40.2,12.5,18.7,0.15,0.12,0.1,0.13,0.11,0,22.0,10.0,0.12,0,35.0,Summer,1,27,291.0,582.0
2023-06-15,2,68,-5.5,-10.5,80.0,0.5,8.5,14.0,0.3,88.0,1022.0,3.5,0,1,0,0,1,0,-2.5,2.0,0.52,1.18,0.42,0.35,0.78,47.2,45.5,14.2,21.2,0.35,0.3,0.28,0.32,0.3,0,8.0,22.0,0.35,0,42.0,Winter,5,3,330.0,660.0
2023-06-15,1,69,17.5,16.0,54.0,3.5,0.0,11.0,4.5,52.0,1012.0,12.0,0,0,0,0,0,0,3.5,0.5,0.18,1.06,0.18,0.1,0.9,42.4,41.0,12.7,19.1,0.18,0.14,0.12,0.15,0.13,0,16.0,9.0,0.18,0,37.0,Summer,2,25,297.0,594.0
2023-06-15,2,69,-4.0,-8.5,80.0,0.8,7.0,16.0,0.4,88.0,1020.0,4.0,0,1,0,0,1,0,-2.0,1.8,0.48,1.15,0.38,0.3,0.8,46.0,44.4,13.8,20.7,0.32,0.28,0.25,0.28,0.26,1,4.0,26.0,0.62,1,50.0,Winter,4,48,322.0,644.0
2023-06-15,1,70,21.0,20.0,58.0,4.0,0.0,16.0,5.0,50.0,1012.0,12.0,0,0,0,0,0,0,4.5,0.5,0.18,1.06,0.16,0.09,0.91,42.4,41.0,12.7,19.1,0.17,0.14,0.11,0.14,0.12,0,19.0,6.0,0.15,0,36.0,Summer,5,23,297.0,594.0
2023-06-15,2,70,0.0,-4.0,78.0,2.0,3.0,18.0,0.5,82.0,1020.0,6.0,0,1,0,0,0,0,-1.0,1.0,0.4,1.12,0.32,0.22,0.84,44.8,43.2,13.4,20.2,0.26,0.22,0.2,0.24,0.22,1,6.0,24.0,0.52,1,46.0,Winter,0,49,314.0,627.0
2023-06-15,1,71,14.0,12.5,55.0,4.0,0.0,8.0,3.0,60.0,1010.0,10.0,0,0,0,0,0,0,4.0,1.0,0.2,1.05,0.18,0.1,0.9,42.0,40.5,12.6,19.0,0.18,0.15,0.12,0.15,0.13,0,25.0,15.0,0.1,0,35.0,Summer,3,27,294.0,588.0
2023-06-15,2,71,-15.0,-22.0,78.0,0.0,15.0,12.0,0.0,95.0,1030.0,2.0,0,1,0,0,1,1,-5.0,5.0,0.72,1.3,0.58,0.5,0.68,52.0,50.0,15.6,23.4,0.48,0.42,0.4,0.45,0.42,0,10.0,35.0,0.28,0,40.0,Winter,1,2,364.0,728.0
2023-06-15,1,72,18.0,16.5,52.0,3.0,0.0,10.0,4.5,48.0,1013.0,13.0,0,0,0,0,0,0,3.5,-0.5,0.16,1.05,0.16,0.08,0.92,42.0,40.5,12.6,19.0,0.16,0.13,0.1,0.13,0.11,0,17.0,11.0,0.18,0,36.0,Summer,4,26,294.0,588.0
2023-06-15,2,72,-4.5,-9.0,82.0,0.5,8.0,15.0,0.3,90.0,1022.0,3.0,0,1,0,0,1,0,-2.5,2.0,0.5,1.16,0.4,0.32,0.78,46.4,44.8,13.9,20.9,0.34,0.28,0.26,0.3,0.28,1,3.0,27.0,0.7,1,52.0,Winter,6,50,325.0,649.0
